station_id,station_name,date,precipitation,snow_depth,snowfall,max_temperature,min_temperature,average_wind_speed
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-05-31,2.68,0,0,0,80,63
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-01,2.68,0,0,0,80,63
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-02,3.8,0.86,0,0,81,61
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-03,5.37,0,0,0,70,58
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-04,3.8,0,0,0,70,54
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-05,4.47,0,0,0,81,64
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-06,4.7,0.04,0,0,83,68
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-07,2.24,0,0,0,81,66
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-08,6.26,0,0,0,81,63
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-09,6.49,0,0,0,78,60
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-10,6.71,0.62,0,0,70,60
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-11,6.26,0.45,0,0,77,63
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-12,4.03,0,0,0,74,59
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-13,5.82,0.6,0,0,65,55
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-14,6.04,0,0,0,73,58
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-15,4.47,0,0,0,81,60
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-16,5.14,0.04,0,0,80,65
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-17,1.34,0,0,0,76,69
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-18,1.79,0.79,0,0,73,67
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-19,2.91,0.11,0,0,71,66
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-20,3.13,0.42,0,0,78,65
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-21,5.14,0.53,0,0,77,65
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-22,5.59,0,0,0,79,61
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-23,4.7,0,0,0,83,64
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-24,1.79,0,0,0,84,67
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-25,2.01,0.86,0,0,84,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-26,3.13,0,0,0,87,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-27,2.68,0,0,0,89,71
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-28,2.46,0,0,0,89,73
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-29,4.7,0.08,0,0,91,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-06-30,5.14,0.06,0,0,83,69
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-01,4.47,0,0,0,85,65
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-02,2.46,0.02,0,0,85,71
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-03,1.79,0,0,0,87,75
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-04,2.68,0,0,0,90,74
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-05,2.91,0,0,0,86,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-06,3.36,0,0,0,90,76
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-07,4.92,0,0,0,86,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-08,2.68,0.04,0,0,78,68
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-09,2.68,0,0,0,87,69
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-10,2.46,0,0,0,88,74
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-11,4.47,0.79,0,0,87,73
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-12,5.14,0,0,0,87,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-13,3.8,0,0,0,85,70
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-14,4.92,0,0,0,89,76
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-15,2.91,0,0,0,85,68
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-16,2.91,0,0,0,91,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-17,3.58,1.82,0,0,93,73
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-18,4.92,0.51,0,0,79,71
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-19,3.58,0,0,0,91,71
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-20,4.25,0,0,0,95,82
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-21,4.47,0,0,0,95,80
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-22,2.68,1.66,0,0,90,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-23,4.03,0.53,0,0,74,67
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-24,2.91,0.02,0,0,83,67
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-25,1.79,0,0,0,84,70
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-26,1.57,0,0,0,88,69
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-27,2.91,0,0,0,85,72
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-28,5.37,0.01,0,0,88,71
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-29,4.47,0,0,0,90,73
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-30,3.36,0.01,0,0,92,78
USW00094728,"NY CITY CENTRAL PARK, NY US",2019-07-31,2.91,0.36,0,0,87,70
